"Timestamp","VIP.FMSPMv2#ACTRI Total Electricity","VIP.FMSPMv2#CC Total kW","VIP.FMSPMv2#CPS Total","VIP.FMSPMv2#CT Total","VIP.FMSPMv2#CVC Total kW","VIP.FMSPMv2#EC Total","VIP.FMSPMv2#La Jolla Med Ctr Total kW","VIP.FMSPMv2#Main Tot kW BMII","VIP.FMSPMv2#MCB-001","VIP.FMSPMv2#MCB-002","VIP.FMSPMv2#MCB-003","VIP.FMSPMv2#MCCP Total kW","VIP.FMSPMv2#MCSS Total","VIP.FMSPMv2#OFF CAMPUS PV TOTAL","VIP.FMSPMv2#On Campus PV Total","VIP.FMSPMv2#SDGE TOTAL IMPORTS","VIP.FMSPMv2#SDGETotal","VIP.FMSPMv2#STG A","VIP.FMSPMv2#STG B","VIP.FMSPMv2#STG TOTAL","VIP.FMSPMv2#Total Campus","VIP.FMSPMv2#Total Generated","VIP.FMSPMv2#Total Generated at CUP","VIP.FMSPMv2#Total Imports to Main Campus","VIP.FMSPMv2#Total Produced at the CUP","VIP.FMSPMv2#Total Produced by PV","VIP.FMSPMv2#Total Produced Off-Campus PV","VIP.FMSPMv2#Total Produced On-Campus PV"
2025-05-24 00:15:00,803.721431732178,834.523681640625,27049.65234375,570.1776471138,502.081672668457,8658.0087890625,,,4308.03125,4349.9775390625,0,1127.22580718994,8812.84985351563,0.0331782996654511,-0.0512668316368945,8658.0087890625,8658.0087890625,0,2347.49169921875,2347.49169921875,38059.1032627399,29397.0927761371,29397.1440429688,,,55.1193541288376,0,28.0583481155336
2025-05-24 00:30:00,766.503086090088,828.979278564453,27025.86328125,573.102499723434,509.001693725586,8408.220703125,,,4180.6142578125,4227.6064453125,0,1115.29554748535,8704.48291015625,0.0331177227199078,-0.0373419345123693,8408.220703125,8408.220703125,0,2351.01977539063,2351.01977539063,37789.0723806798,29376.8457147061,29376.8830566406,,,55.111274342984,0,28.0533431582153
2025-05-24 00:45:00,731.380481719971,850.868057250977,27033.6357421875,573.420060873032,497.48032283783,8156.54077148438,,,4057.16333007813,4099.37744140625,0,1104.07885742188,8631.32202148438,0.0334650278091431,-0.0857105986797251,8156.54077148438,8156.54077148438,0,2350.87768554688,2350.87768554688,37545.016002105,29384.4277171357,29384.5134277344,,,55.100101144053,0,28.0408031176776
2025-05-24 01:00:00,755.662860870361,855.038452148438,27099.5556640625,569.069472312927,534.05650138855,7944.1201171875,,,3946.5322265625,3997.587890625,0,1102.16612243652,8724.61376953125,0.0331022813916206,-0.026456274499651,7944.1201171875,7944.1201171875,0,2352.79931640625,2352.79931640625,37400.4776874404,29452.3285241943,29452.3549804688,,,55.1214349130169,0,28.0584820397198
2025-05-24 01:15:00,753.107013702393,855.058212280273,27021.529296875,569.981921434402,507.58048248291,7918.7451171875,,,3944.02954101563,3974.71557617188,0,1148.4123840332,8790.5478515625,0.0326366238296032,-0.0587231508106925,7918.7451171875,7918.7451171875,0,2327.9326171875,2327.9326171875,37272.1579301962,29349.4031909117,29349.4619140625,,,55.1053109141067,0,28.0579155571759
2025-05-24 01:30:00,750.771167755127,836.840225219727,27022.955078125,573.394020557404,501.168027877808,7503.87817382813,,,3722.07397460938,3781.80419921875,0,1147.81085968018,8639.6376953125,0.0333163216710091,-0.0268101320252754,7503.87817382813,7503.87817382813,0,2343.55786132813,2343.55786132813,36874.4007568731,29366.4861293211,29366.5129394531,,,55.0891223582439,0,28.0221723825671
2025-05-24 01:45:00,791.662048339844,858.391693115234,27029.6162109375,573.792241096497,500.04317855835,7571.7744140625,,,3765.84033203125,3805.93408203125,0,1131.6050491333,8761.3076171875,0.0328917689621449,-0.0421149436151609,7571.7744140625,7571.7744140625,0,2344.09448242188,2344.09448242188,36949.4966080483,29373.6685784158,29373.7106933594,,,55.0789721254259,0,28.0155826816335
2025-05-24 02:00:00,757.80309677124,827.214752197266,27047.1826171875,569.314266443253,496.902238845825,7323.17895507813,,,3641.14794921875,3682.03100585938,0,1124.04193878174,8637.75317382813,0.0333772674202919,-0.0481571345007978,7323.17895507813,7323.17895507813,0,2353.75048828125,2353.75048828125,36728.1200710149,29400.8849483342,29400.9331054688,,,55.0758922304958,0,28.0184651259333
2025-05-24 02:15:00,789.692157745361,838.005630493164,27022.478515625,573.703822374344,500.098287582397,7244.09326171875,,,3597.61669921875,3646.4765625,0,1112.7219543457,8636.26782226563,0.0338091365993023,-0.0363487775903195,7244.09326171875,7244.09326171875,0,2334.00073242188,2334.00073242188,36604.5974889223,29356.4428992693,29356.4792480469,,,55.0815618839115,0,28.0307988263667
2025-05-24 02:30:00,777.5710105896,838.389373779297,27172.9521484375,572.843557596207,498.915390014648,7004.75048828125,,,3477.58984375,3527.16064453125,0,1114.65203857422,8693.00146484375,0.0330152437090874,-0.0232912859064527,7004.75048828125,7004.75048828125,0,2335.09228515625,2335.09228515625,36516.8441327253,29508.0211423078,29508.0444335938,,,55.097296054475,0,28.0252643544227
